ingredients,read_number,recipe_name 
原料：面粉、南瓜泥、糖、酵母、红曲粉、水、紫薯泥。,,新年福袋
原料：芹菜、白薯粉、盐、生抽、糖、植物油。,,芹菜炒粉
原料：牛排骨、土豆、洋葱、胡萝卜、咖喱、姜、八角、盐、油。,,咖喱牛排骨炖土豆
原料：带鱼、生抽、醋、糖、香油、葱、香菜、胡椒粉、料酒、盐、淀粉、姜、蒜。,,糖醋带鱼
原料：腊肠、蒜苔、胡萝卜、盐、植物油。,,蒜苔胡萝卜炒腊肠
原料：土豆、尖椒、葱、姜、郫县豆瓣酱、植物油、生抽、糖。,,尖椒土豆片
原料：鸭血、鸭胗、青蒜、生抽、白糖、鸡精、食用油、蒜瓣、姜。,,家烧鸭杂
原料：蒜苗、猪肉、生抽、郫县豆瓣酱、糖、植物油、料酒、淀粉。,,蒜苗炒肉丝
原料：大口蘑、马苏里拉奶酪、盐、黑胡椒粉、橄榄油、培根、欧芹、洋葱。,,芝士烤蘑菇
原料：大白菜、番茄、油、盐、醋、白糖。,,大白菜炒蕃茄
原料：猪瘦肉、豆干、油、盐、葱、干辣椒、白糖、可乐、淀粉。,,肉丝炒豆干
原料：鸡胸脯肉、料酒、咸盐、鸡蛋、淀粉、酱油、五香粉、面包糠。,,炸鸡柳~家常版
原料：带鱼、芥花油、生粉、老抽、葱、生抽、鸡粉、白糖、食盐、料酒、姜。,,家常红烧带鱼
原料：杏仁、黄油、蔓越莓、花生碎、棉花糖、全脂奶粉。,,杏仁花生蔓越莓牛轧糖
原料：包子、胡萝卜、黄瓜、白萝卜、黑芝麻。,,包子小螃蟹
原料：猪爪、卤肉包。,,卤猪爪
原料：猪肉丸、箭椒、油、盐、葱、姜、蒜苗、淀粉、沙茶王。,,箭椒炒猪肉丸
原料：饺子、盐、味精,,小年的饺子
原料：煮熟鸡蛋、胡萝卜、西兰花、香菜梗、巧克力。,,鸡蛋小兔子
原料：鹌鹑蛋、老抽、花椒、大料、香叶。,,自制卤蛋~鹌鹑蛋
原料：鸡蛋、火腿肠、海苔、盐、生抽、芝麻油。,,小猪鸡蛋羹
原料：鸡爪、味极鲜、、、、、桂皮、香叶、东古一品鲜、醋、冰糖、盐、八角、姜、料酒、辣椒。,,无油版鸡爪
原料：黄豆面、玉米面、白面、酵母、豆沙馅、胡萝卜素、水。,,胡萝卜粗粮豆沙包
原料：手抓饼、珍妮香肠、番茄酱,,香肠手抓饼串串
原料：虾仁、鸡蛋、盐、胡椒粉、料酒、葱花、生粉,,虾仁滑蛋
原料：薄豆皮、香菜、老抽、香醋、芝麻红油、蒜末、花椒油,,红油香菜拌豆皮
原料：土豆、红辣椒、青辣椒、盐、鸡粉、姜丝、香醋、花椒,,醋溜土豆丝
原料：西兰花、生抽、蒜末、小米辣、盐,,白灼西兰花
原料：松柳芽、蒸鱼豉油、麻油、鸡粉、盐、白糖。,,凉拌松柳芽
原料：松柳芽、辣椒段、蒜末、盐、鸡粉,,炝炒松柳芽
原料：花生、五香粉、盐、八角、香叶、椒盐。,,五香花生米
原料：武昌鱼、姜、葱、红小辣椒、盐、胡椒粉、花生油、料酒、蒸鱼豉油、生抽,,孔雀开屏鱼
原料：意大利面、意面酱、橄榄油、盐。,,意面
原料：面粉、色拉油或橄榄油、鸡蛋、糖、泡打粉、小苏打。,,芝麻酥
原料：鸡蛋、色拉油、纯牛奶、细砂糖、低筋面粉、干香葱、肉松、盐,,香葱肉松咸戚风
原料：高筋面粉、鸡蛋、水、糖、黄油、酵母。,,松软小面包
原料：青瓜、鸡蛋、盐、油。,,青瓜炒鸡蛋-超美味减肥餐
原料：干豆腐、老抽、葱、姜、蒜、干辣椒。,,韩式卤味干豆腐丝咸菜
原料：玉米、白砂糖、油。,,爆米花
原料：饽饽、胡萝卜、杏鲍菇、圆白菜、豌豆、鸡蛋、油、盐、味精。,,炒饽饽
原料：全麦饼干、淡奶油、白砂糖、全脂奶粉。,,全麦木糠杯
原料：鸡蛋、肉馅、葱末、淀粉、料酒、酱油、蚝油、花椒油、香油、盐、鸡精、清水、十三香。,,蛋皮肉卷
原料：石屏豆腐、番茄酱、蚝油、小葱、香菜、大蒜、生姜、盐。,,蚝油茄汁豆腐
原料：花生米、油、盐。,,炒花生米
原料：西芹、百合、腰果、油、盐、蒜。,,西芹百合炒腰果
原料：富士苹果、胡萝卜。,,苹果胡萝卜汁
原料：排骨、玉米、胡萝卜、豆角、土豆、油、盐、花椒粒、八角、香叶、肉桂、老抽、生抽、料酒、猪骨汤浓汤宝。,,东北大丰收
原料：鸡蛋、油、盐。,,炸鸡蛋
原料：面粉、荞麦粉、紫薯、南瓜、菠菜、葱、羊肉、青萝卜、温水、油、盐、醋、生抽、辣椒面、五香粉、姜粉。,,五福饺子
原料：猪肚、酱油、老抽、食盐、八角、花椒。,,凉拌猪肚丝
原料：低筋面粉、全麦粉、鸡蛋、黄油、玉米油、白砂糖。,,全麦饼干
原料：大斑节虾、柠檬汁、盐、黄油、糖、蚝油、番茄汁、水。,,红焖大虾
原料：面粉、黄瓜汁、肉馅、酸菜、油、葱、姜、蚝油、酱油、十三香、香菜。,,百财饺子
原料：白凉粉、芒果、水、黄桃罐头。,,水果果冻（白凉粉版）
原料：干豆腐、油、葱、姜、十三香、蒜、蚝油、酱油、水淀粉、番茄酱、糖、苹果醋。,,富贵开花干豆腐
原料：鸡肉、香菇、油、盐、花椒粒、八角、葱、姜、香叶、草寇、白芷、肉桂、老抽、料酒、生抽、老母鸡口味浓汤宝。,,小鸡炖蘑菇
原料：低筋面粉、可可粉、鸡蛋、油、白糖、柠檬汁、牛奶、淡奶油、水果。,,零失败巧克力蛋糕卷
原料：咸肉、青蒜、茨菰、油、白糖。,,青蒜茨菰炒咸肉
原料：鸡翅、酱油、蒜、白芝麻、糖、酒、味淋。,,名古屋风炸鸡翅
原料：牛油果、虾、黄瓜、油、黑胡椒、盐。,,
原料：HASS牛油果、鸡胸肉、西红柿、马苏里拉芝士、蜂蜜、黑胡椒、孜然粉、盐。,,
原料：饼皮、鸡蛋、黄瓜、火腿、自制酱、黑胡椒酱,,手抓饼
原料：猪手、卤料：生姜、桂皮、八角、干辣椒、香叶、花椒、冰糖、料酒、盐、酱油、拌料1：白糖、香醋、鸡粉、拌料2：红椒、蒜子、香菜、拌料3：色拉油、辣椒油、芝麻油。,,优雅招财猪手──2018年夜饭
原料：HASS牛油果、无糖希腊酸奶、全脂牛奶、水、抹茶粉、蜂蜜、香草精。,,
原料：猪肉馅、鹌鹑蛋、油、盐、酱油、料酒、白糖、白胡椒粉、淀粉、鸡蛋、葱、姜。,,龙眼粘肉 
原料：低粉、鸡蛋、百香果、糖、色拉油、水。,,百香果戚风蛋糕
原料：金针菇、蒜、葱白、盐、鸡粉、蚝油、芝麻油。,,蚝油金针菇
原料：大白菜、猪肉、胡萝卜、盐、食用油。,,大白菜炒肉丝
原料：吐司片、珍妮香肠、黄油、小葱花、芝士。,,早餐-香肠芝士吐司片
原料：排骨、白萝卜、盐、酱油。,,白萝卜烧排骨
原料：奶粉、绵花糖、饼干、花生米、黄油。,,饼干牛轧糖
原料：米饭、腊肠、鸡蛋、芹菜、酱油、蒜。,,腊肠芹菜炒饭
原料：土豆、芸豆、五花肉、黄豆酱、大蒜、五香粉、姜。,,五花肉炖芸豆土豆
原料：菠萝、盐。,,菠萝干
原料：鸡腿根、彩椒、胡萝卜、料酒、生抽、盐。,,彩椒烧鸡腿根
原料：螺蛳粉。,,螺蛳粉
原料：玉米香肠、鸡蛋、盐、油。,,香肠煎鸡蛋
原料：胡萝卜、平菇、鸡蛋、油、盐、味精、葱、姜。,,胡萝卜平菇炒鸡蛋
原料：黑木耳、银耳、青椒、胡萝卜、蒜、辣椒油、鲜酱油、香菜、黄瓜、香油、醋。,,凉拌双耳
原料：椰浆、牛奶、芒果、西柚、西米、白砂糖。,,杨枝甘露
原料：大白菜、黑木耳、油、盐、味精、葱、红辣椒、姜。,,炒黑白菜
原料：猪肉、葱、胡椒粉、盐。,,卤子
原料：无盐黄油、糖粉、盐、鸡蛋、中筋面粉、奶粉、可可粉、黑巧克力。,,小狗卡通饼干
原料：水笋、猪肉、油、盐、啤酒、桂皮、冰糖、老抽、生抽、茴香。,,水笋烧肉
原料：猪肉馅、韭菜、面粉、水、酱油、蚝油、花椒油、食用油、香油、葱花、盐、鸡精、十三香、料酒。,,韭菜鲜肉饺子
原料：红豆、细砂糖、古法红糖、玉米油、碱面。,,只要豆沙馅好吃，外壳可以随便做
原料：莲藕、红糯米、白糯米、红枣、冰糖、红糖、桂花蜜。,,桂花糯米藕
原料：乌江榨菜、里脊肉、葱。,,榨菜肉丝
原料：茄子、芹菜、木耳、西红柿、葱、大蒜、生抽、蚝油、糖、醋、豆瓣酱、鸡汁、油、淀粉。,,鱼香茄子
原料：土豆、大蒜、红油辣椒、小米辣、小葱、糖、醋、胡椒粉、盐、干辣椒面、鸡精。,,狼牙土豆
原料：红小豆、绵白糖、玉米油。,,红小豆馅
原料：菲力牛排、洋葱、包菜、鸡蛋、牛排酱、黄油、玉米油。,,煎牛排
原料：高筋粉、水、酵母、南瓜泥、雪媚娘预拌粉、沸水、全蛋、糖、盐、奶粉、黑枸杞、黄油。,,黑枸杞南瓜麻糬软欧
原料：紫甘蓝、蛋、油、盐、胡椒粉。,,紫甘蓝炒蛋
原料：玉米粒、沙拉、糖、牛奶、盐、拉丝芝士碎。,,芝士焗玉米
原料：猪板油、青菜、姜片、盐。,,油渣炒青菜
原料：西兰花、香菇、盐、生抽、蚝油、姜、蒜、玉米油。,,香菇西兰花
原料：大白菜、胡萝卜、盐、蚝油、糖、苹果醋、辣子油、泰椒、小葱、香菜、蒜、香油。,,凉拌白菜丝
原料：带皮猪肉、生抽、花雕酒、冰糖、老抽、葱、八角、姜。,,酱油卤肉
原料：面粉、植物油、盐、温水。,,家常盘丝饼
原料：腐竹、豆豉、剁椒、大蒜、生抽、白糖。,,豉汁蒸腐竹
原料：鸡脯肉、面包糠、鸡蛋、淀粉、盐、胡椒粉、花椒面、生抽、色拉油、老抽。,,炸鸡脯肉
原料：虾肉馄饨、葡萄籽油、鸡蛋、奇亚籽。,,奇亚籽雪花煎馄饨
原料：生米、鸡蛋、梭子蟹、盐、姜碎、葱碎、白胡椒粉、小葱、纯净水。,,水蟹粥
原料：黑米粉、低筋粉、糯米粉、鸡蛋、色拉油、糖、泡打粉。,,黑米糕
原料：牛肉、茶树菇、生姜、蒜头、蚝油、盐、水淀粉、料酒、胡椒粉。,,潮音潮人：茶树菇蒸牛肉
原料：鸡蛋、吐司、细砂糖。,,快手快脚云朵早餐
原料：糯米、黑枸杞、橘子皮糖、植物油、椰蓉。,,黑枸杞年糕
原料：米饭、紫薯、南瓜、水、枸杞。,,美腻彩色新新粥
原料：土鸡、铁棍山药、干香菇、红枣、生姜、草果、盐。,,山药土鸡汤
原料：茄子、老姜、番茄汁、蒜、醋、白糖、淀粉。,,无需油炸糖醋茄子（番茄酱版）
原料：培根肉粒、土豆、胡萝卜、洋葱、糙米、咖喱。,,咖喱培根焖饭
原料：高筋面粉、细砂糖、鸡蛋、牛奶、淡奶油、黄油、盐、酵母、蛋液。,,奶油面包
原料：带鱼、干炸粉、葱、蒜、姜、糖、酱油、醋、番茄酱、温水、盐。,,糖醋带鱼
原料：羊肉、白萝卜、胡萝卜、酱油、蚝油、大料、花椒粒、大葱、姜、冰糖、料酒、盐、香菜。,,羊肉炖萝卜
原料：杏鲍菇、鸡蛋、椒盐、盐、油。,,椒盐杏鲍菇
原料：黑米、糯米、高粱米、红豆、青豆、玉米、绿豆、薏米、珍珠米、桃胶、牛奶。,,桃胶五谷羹
原料：肉末、白萝卜、莲藕、生花生、鸡蛋、淀粉、盐、油、生姜、小葱、黑胡椒粉。,,香炸萝卜莲藕肉丸
原料：鸭子、魔芋、菜籽油、豆瓣酱、鸡精、醋、小葱、白糖、泡姜、泡海椒、干海椒、花椒。,,魔芋鸭子
原料：五花肉、烧烤料、盐。,,脆皮烧肉
原料：高粉、黄油、酵母、糖、盐、蛋液、奶粉、水、黄油、糖粉、蛋液。,,罗宋甜面包
原料：五花肉、香辣盐菜、萝卜干、生抽、蚝油、老抽、生姜、大葱、水淀粉、油。,,步步高升万字扣肉
原料：西蓝花、红萝卜、葱白、食盐、白糖、芡粉。,,轻享美味——田园炒西蓝花
原料：玉米、炼乳、糯米粉、淀粉、芝士奶酪、油、水。,,华丽丽的芝士玉米烙
原料：草鱼、黄豆芽、香芹、花生、香菜、青蒜苗、豆瓣酱、菜籽油、猪油、八角、香叶、草果、生姜、泡椒、大葱、料酒、米酒汁、山奈、小茴香。,,万州烤鱼
原料：面条、鸡蛋、小白菜、盐、生抽、食用油。,,早餐鸡蛋面
原料：苹果、橘子、牛奶、白砂糖、沙拉酱。,,早餐从“苹果”开始--苹果沙拉配苹果奶昔
原料：芹菜叶、大蒜、白醋、味极鲜酱油、盐、香油、水。,,凉拌芹菜叶
原料：仔鸡、干香菇、咸蛋黄、腊肉、糯米、花雕酒、蚝油、生抽、油、生姜、大葱。,,荷香糯米鸡
原料：熟米饭、芝士片、盐、白醋、鸡蛋液、面包糠。,,香炸芝士饭团
原料：排骨、青椒、红椒、洋葱、面粉、淀粉、生蛋黄、花雕酒、盐、油、椒盐、生姜、大葱、大蒜。,,椒盐排骨
原料：生菜、大蒜、蚝油、胡椒粉。,,蒜香生菜
原料：西红柿、干木耳、鸡蛋、盐、胡椒粉、味精、香菜、大葱。,,木耳西红柿鸡蛋汤
原料：糯米、油、糖桂花。,,简单版年糕（糍粑）
原料：红枣、清水、白糖。,,自制枣泥
原料：扇贝、粉丝、蒸鱼豉油、蒜泥。,,扇贝粉丝虾
原料：鳕鱼、洋葱、葱、姜、蒜、熟芝麻、生抽、盐、白糖、香油、粗辣椒面、细辣椒粉、花椒粉、料酒。,,蒸香辣鳕鱼
原料：绿豆芽、韭菜、胡萝卜、生抽、盐、鸡粉、葱、姜。,,韭菜炒豆芽
原料：莲子、红枣、粳米、水。,,莲子红枣粥
原料：鸡蛋、凉开水、盐、生抽、蚝油。,,海参鸡蛋糕
原料：猴头菇、豆腐、荸荠、小馒头、面粉、盐、胡椒粉、生抽、白砂糖。,,火锅小素丸
原料：桑葚干、冰糖、水。,,桑葚冰糖水
原料：红豆、食用油、糖。,,红豆沙
原料：牦肚魔芋、虾、姜粉、料酒、葱、蒜、花椒、热炒鲜露、盐。,,虾仁魔芋
原料：螺蛳粉、鸡蛋、黄瓜、胡萝卜、菠菜、色拉油、酱油、盐、孜然、鸡精、十三香。,,素炒螺蛳粉
原料：萝卜、肉、油、葱、姜、蚝油、酱油、十三香、盐、水淀粉、香菜、太椒。,,肉冒萝卜丝
原料：洋葱鸡肉卷、橄榄油。,,空炸甜点
原料：黎麦、玉米面、冰糖、枸杞、水。,,黎麦枸杞玉米粥
原料：玉米饭、腊肠、紫圆葱、胡萝卜、黄瓜、盐、花椒面。,,五彩腊肠炒饭
原料：白菜心、五花肉、挂面、酱青、盐、鸡汤浓缩块。,,冬日里的一碗热汤面
原料：冬瓜、米粉、黑芝麻核桃酱。,,❤️趣味蜘蛛网【爽脆冬瓜泥米粉糊】6m+（含膳食纤维、补钙、铁）
原料：吐司、鸡蛋、芝士、迷迭香。,,迷迭香鸡蛋烤吐司
原料：南瓜、配方奶、有机米粉。,,奶香南瓜糊6＋
原料：菜心、杂粮有机米粉、超级细面、黑芝麻核桃油、温开水。,,❤️【菜心米粉糊超级细面】6m+（纤维素、
原料：水果溶豆、有机米粉、水。,,果味米糊6＋
原料：猪五花肉、梅菜干、酱油、料酒、黑芝麻牛油果油。,,年夜饭分享 梅菜扣肉
原料：米饭、猪肉末、大葱、海鲜酱油。,,酱油炒饭
原料：米饭、猪肉、鸡蛋、杂蔬、盐、鸡精、酱油、料酒。,,五彩饭
原料：小粒玉米粒、黄油、白砂糖。,,砂锅版爆米花
原料：棉花糖、黄油、奶粉、花生、蔓越莓干、小圆饼干。,,原味雪花酥
原料：糯米粉、温水、糖。,,自制年糕
原料：猪里脊肉、黄豆芽、大白菜、豆瓣酱、干辣椒、鸡蛋、黑胡椒粉、生抽、糖、盐、香菜、八角、葱花、蒜末、花椒粒、姜片、老抽、料酒。,,水煮肉片
原料：猪前腿肉、生抽、糖、叉烧酱、老抽、盐、沙姜、料酒、生姜、葱段、蒜头。,,秘制叉烧
原料：棉花糖、黄油、奶粉、脱皮花生仁、各类果干。,,缤纷果干牛轧糖
原料：鸡骨肘、红烧酱油、白糖、香叶、桂皮、八角、干辣椒、姜、葱、盐、啤酒。,,酱鸡骨肘
原料：鸡翅根、奥尔良腌料、蜂蜜。,,烤鸡翅根
原料：鸡胸肉、尖椒、葱、姜、蒜、干红辣椒、生抽、料酒、糖、盐、植物油,,尖椒炒鸡丁
原料：牛腱子、盐、老抽、料酒、白酒、冰糖、香叶、桂皮、八角、花椒、干红辣椒、姜、大葱。,,卤牛肉
原料：牛腩、西红柿、胡萝卜、土豆、洋葱、香芹、面粉、香叶、番茄酱、黄油、罗宋汤料、盐、糖、黑胡椒,,罗宋汤
